location_id,boro,building,street,zipcode,lat,long
9320,Manhattan,42,EAST   58 STREET,10022,40.763,-73.971
9321,Manhattan,1269,1 AVENUE,10065,40.765,-73.958
9322,Manhattan,218220,GRAND STREET,0,0.0,0.0
9323,Manhattan,1625,BROADWAY,10019,40.761,-73.984
9324,Manhattan,348,EAST   49 STREET,10017,40.754,-73.968
9325,Manhattan,1342,AMSTERDAM AVENUE,10027,40.814,-73.956
9326,Manhattan,231,WEST   46 STREET,10036,40.759,-73.986
9327,Manhattan,319,5 AVENUE,10016,40.747,-73.985
9328,Manhattan,514,EAST   20 STREET,10009,40.734,-73.977
9329,Manhattan,109,WASHINGTON STREET,10006,40.709,-74.014
9330,Manhattan,322,EAST   44 STREET,10017,40.751,-73.971
9331,Manhattan,352,WEST   44 STREET,10036,40.759,-73.99
9332,Manhattan,1599,YORK AVENUE,10028,40.775,-73.948
9333,Manhattan,17,TRINITY PLACE,10006,40.707,-74.014
9334,Manhattan,82,MADISON STREET,10002,40.712,-73.996
9335,Manhattan,63,BEDFORD STREET,10014,40.731,-74.005
9336,Manhattan,32,WEST   29 STREET,10001,40.746,-73.989
9337,Manhattan,591,FORT WASHINGTON AVENUE,10033,40.855,-73.937
9338,Manhattan,3633,BROADWAY,10031,40.829,-73.948
9339,Manhattan,179,AVENUE B,10009,40.728,-73.979
9340,Manhattan,107,CHAMBERS STREET,10007,40.715,-74.008
9341,Manhattan,402,WEST   44 STREET,10036,40.76,-73.992
9342,Manhattan,114,FRANKLIN STREET,10013,40.719,-74.006
9343,Manhattan,129,LEXINGTON AVENUE,10016,40.743,-73.982
9344,Manhattan,1555,2 AVENUE,10028,40.774,-73.954
9345,Manhattan,513,EAST    6 STREET,10009,40.725,-73.983
9346,Manhattan,130,EAST   23 STREET,10010,40.74,-73.985
9347,Manhattan,712,WEST  125 STREET,10027,40.818,-73.961
9348,Manhattan,92,RIVINGTON STREET,10002,40.72,-73.989
9349,Manhattan,341,EAST    9 STREET,10003,40.729,-73.986
9350,Manhattan,227,WEST BROADWAY,10013,40.719,-74.006
9351,Manhattan,319,WEST   51 STREET,10019,40.763,-73.986
9352,Manhattan,21,WEST   37 STREET,10018,40.751,-73.984
9353,Manhattan,52,WEST   13 STREET,10011,40.736,-73.996
9354,Manhattan,210,EAST   67 STREET,10065,40.766,-73.962
9355,Manhattan,238,MADISON AVENUE,10016,40.75,-73.981
9356,Manhattan,318,EAST    6 STREET,10003,40.727,-73.988
9357,Manhattan,180,10 AVENUE,10011,40.746,-74.005
9358,Manhattan,140,EAST   34 STREET,10016,40.746,-73.979
9359,Manhattan,405,WEST   44 STREET,10036,40.76,-73.992
9360,Manhattan,548,3 AVENUE,10016,40.747,-73.977
9361,Manhattan,34,EAST    2 STREET,10003,40.725,-73.991
9362,Manhattan,1518,AMSTERDAM AVENUE,10031,40.819,-73.952
9363,Manhattan,100,CENTRE STREET,10013,40.716,-74.001
9364,Manhattan,877,8 AVENUE,10019,40.764,-73.985
9365,Manhattan,8,PARK PLACE,10007,40.713,-74.008
9366,Manhattan,23,WEST   32 STREET,10001,40.748,-73.986
9367,Manhattan,955,WEST END AVENUE,10025,40.802,-73.968
9368,Manhattan,90,CANAL STREET,10002,40.715,-73.994
9369,Manhattan,156,WEST   56 STREET,10019,40.765,-73.98
9370,Manhattan,2103,FREDERICK DOUGLASS BOULEVARD,0,0.0,0.0
9371,Manhattan,460,AMSTERDAM AVENUE,10024,40.785,-73.977
9372,Manhattan,196,SPRING STREET,10012,40.725,-74.003
9373,Manhattan,205,WEST   29 STREET,10001,40.748,-73.993
9374,Manhattan,501,WEST  184 STREET,10033,40.85,-73.93
9375,Manhattan,173,WEST   26 STREET,10001,40.746,-73.993
9376,Manhattan,111A,11 AVENUE,10011,40.747,-74.008
9377,Manhattan,34,WEST   35 STREET,10001,40.75,-73.985
9378,Manhattan,213,WEST   53 STREET,10019,40.763,-73.983
9379,Manhattan,1215,THIRD AVENUE,10021,40.769,-73.961
9380,Manhattan,1648,2 AVENUE,10028,40.777,-73.952
9381,Manhattan,649,BROADWAY,10012,40.727,-73.996
9382,Manhattan,82,NAGLE AVENUE,10040,40.86,-73.928
9383,Manhattan,431,BROOME STREET,10013,40.722,-73.999
9384,Manhattan,210,5 AVENUE,10010,40.743,-73.988
9385,Manhattan,226,EAST   14 STREET,10003,40.733,-73.986
9386,Manhattan,588,LENOX AVENUE,10037,40.817,-73.939
9387,Manhattan,1,EAST   66 STREET,10065,40.769,-73.97
9388,Manhattan,76,PEARL STREET,10004,40.704,-74.01
9389,Manhattan,133,MULBERRY STREET,10013,40.718,-73.998
9390,Manhattan,112,NAGLE AVENUE,10040,40.861,-73.927
9391,Manhattan,1407,2 AVENUE,10021,40.77,-73.958
9392,Manhattan,169,EAST  106 STREET,10029,40.792,-73.946
9393,Manhattan,0,AMTRAK LEVEL,0,0.0,0.0
9394,Manhattan,893,9 AVENUE,10019,40.768,-73.985
9395,Manhattan,199,CHAMBERS STREET,10007,40.717,-74.012
9396,Manhattan,366,WEST   52 STREET,10019,40.764,-73.987
9397,Manhattan,78,READE STREET,10007,40.715,-74.007
9398,Manhattan,450,PARK AVENUE SOUTH,10016,40.745,-73.983
9399,Manhattan,144,ORCHARD STREET,10002,40.72,-73.989
9400,Manhattan,251,WEST   50 STREET,10019,40.762,-73.985
9401,Manhattan,154,PRINCE STREET,10012,40.726,-74.001
9402,Manhattan,3379,BROADWAY,10031,40.821,-73.954
9403,Manhattan,805,COLUMBUS AVENUE,10025,40.795,-73.966
9404,Manhattan,795,COLUMBUS AVENUE,10025,40.795,-73.966
9405,Manhattan,77,MULBERRY STREET,10013,40.716,-73.999
9406,Manhattan,144,WEST    4 STREET,10012,40.731,-74.0
9407,Manhattan,1762,2 AVENUE,10128,40.782,-73.949
9408,Manhattan,192,3 AVENUE,10003,40.735,-73.986
9409,Manhattan,1568,3 AVENUE,10128,40.78,-73.953
9410,Manhattan,134,WEST   46 STREET,10036,40.758,-73.983
9411,Manhattan,1,YORK ST,10013,40.721,-74.006
9412,Manhattan,120,RIVERSIDE BOULEVARD,10069,40.777,-73.989
9413,Manhattan,485,COLUMBUS AVENUE,10024,40.785,-73.973
9414,Manhattan,316,BOWERY,10012,40.725,-73.992
9415,Manhattan,422,EAST   14 STREET,10009,40.731,-73.981
9416,Manhattan,110,EAST   14 STREET,10003,40.734,-73.989
9417,Manhattan,142,MULBERRY STREET,10013,40.719,-73.998
9418,Manhattan,17,WEST   20 STREET,10011,40.74,-73.992
9419,Manhattan,152,WEST   26 STREET,10001,40.745,-73.993
9420,Manhattan,659,9 AVENUE,10036,40.761,-73.991
9421,Manhattan,251,MURRAY STREET,10282,40.716,-74.015
9422,Manhattan,1043,2 AVENUE,10022,40.758,-73.966
9423,Manhattan,266,CANAL STREET,10013,40.719,-74.001
9424,Manhattan,235,EAST   42 STREET,10017,40.75,-73.973
9425,Manhattan,114,EAST   40 STREET,10016,40.75,-73.978
9426,Manhattan,178,CHURCH STREET,10013,40.716,-74.007
9427,Manhattan,861,7 AVENUE,10019,40.764,-73.981
9428,Manhattan,129,2 AVENUE,10003,40.728,-73.988
9429,Manhattan,127,AVENUE C,10009,40.725,-73.978
9430,Manhattan,417,3 AVENUE,10016,40.743,-73.98
9431,Manhattan,17,WEST   26 STREET,10010,40.744,-73.99
9432,Manhattan,178,LEXINGTON AVENUE,10016,40.744,-73.981
9433,Manhattan,79,EAST   79 STREET,10075,40.776,-73.961
9434,Manhattan,6,DELANCEY STREET,10002,40.72,-73.994
9435,Manhattan,24,WEST   55 STREET,10019,40.762,-73.976
9436,Manhattan,206,EAST   67 STREET,10065,40.766,-73.963
9437,Manhattan,25,EAST   73 STREET,10021,40.773,-73.965
9438,Manhattan,428,HUDSON STREET,10014,40.731,-74.007
9439,Manhattan,1166,1 AVENUE,10065,40.763,-73.96
9440,Manhattan,213,2 AVENUE,10003,40.732,-73.985
9441,Manhattan,26,CEDAR STREET,10005,40.707,-74.008
9442,Manhattan,228,BLEECKER STREET,10014,40.73,-74.002
9443,Manhattan,601,2 AVENUE,10016,40.744,-73.976
9444,Manhattan,132,FRANKLIN STREET,10013,40.719,-74.007
9445,Manhattan,123,WEST   39 STREET,10018,40.753,-73.987
9446,Manhattan,342,WEST   57 STREET,10019,40.767,-73.984
9447,Manhattan,2128,FREDERICK DOUGLASS BOULEVARD,0,0.0,0.0
9448,Manhattan,43,AVENUE A,10009,40.724,-73.985
9449,Manhattan,302,WEST   37 STREET,10018,40.754,-73.993
9450,Manhattan,55,CARMINE STREET,10014,40.73,-74.004
9451,Manhattan,233,BROADWAY,10279,40.712,-74.008
9452,Manhattan,35,SPRING STREET,10012,40.722,-73.996
9453,Manhattan,857,9 AVENUE,10019,40.767,-73.986
9454,Manhattan,158,ORCHARD STREET,10002,40.721,-73.989
9455,Manhattan,70,WASHINGTON SQUARE SOUTH,10012,40.73,-73.997
9456,Manhattan,663,9 AVENUE,10036,40.761,-73.991
9457,Manhattan,320,WEST   45 STREET,10036,40.759,-73.989
9458,Manhattan,2049,2 AVENUE,10029,40.79,-73.943
9459,Manhattan,175,VARICK STREET,10014,40.727,-74.006
9460,Manhattan,409,8 AVENUE,10001,40.75,-73.995
9461,Manhattan,265,EAST   10 STREET,10009,40.728,-73.983
9462,Manhattan,30,ROCKERFELLER PLAZA,0,0.0,0.0
9463,Manhattan,130,DIVISION STREET,10002,40.714,-73.992
9464,Manhattan,304,EAST   48 STREET,10017,40.753,-73.969
9465,Manhattan,55,ST NICHOLAS AVENUE,10026,40.8,-73.953
9466,Manhattan,135,WALKER STREET,10013,40.717,-74.0
9467,Manhattan,578,9 AVENUE,10036,40.758,-73.993
9468,Manhattan,545,EAST    5 STREET,10009,40.724,-73.983
9469,Manhattan,160,COLUMBUS AVENUE,10023,40.774,-73.981
9470,Manhattan,2124,BROADWAY,10023,40.781,-73.981
9471,Manhattan,423,MADISON AVENUE,10017,40.757,-73.976
9472,Manhattan,462,7 AVENUE,10018,40.752,-73.99
9473,Manhattan,41,EAST   11 STREET,10003,40.733,-73.993
9474,Manhattan,90,WILLIAM STREET,10038,40.708,-74.008
9475,Manhattan,149,2 AVENUE,10003,40.729,-73.987
9476,Manhattan,404,BROADWAY,10013,40.719,-74.002
9477,Manhattan,63,WEST   38 STREET,10018,40.752,-73.985
9478,Manhattan,261,HUDSON STREET,10013,40.725,-74.008
9479,Manhattan,1872,3 AVENUE,10029,40.79,-73.946
9480,Manhattan,401,WEST   47 STREET,10036,40.762,-73.991
9481,Manhattan,913,2 AVENUE,10017,40.754,-73.969
9482,Manhattan,2380,ADAM CLAYTON POWELL BOULEVARD,0,0.0,0.0
9483,Manhattan,1546,MADISON AVENUE,10029,40.793,-73.95
9484,Manhattan,1324,2 AVENUE,10021,40.767,-73.959
9485,Manhattan,1750,2 AVENUE,10128,40.781,-73.949
9486,Manhattan,560,3 AVENUE,10016,40.748,-73.977
9487,Manhattan,96,BOWERY,10013,40.718,-73.995
9488,Manhattan,80,WOOSTER STREET,10012,40.724,-74.002
9489,Manhattan,15,PENN PLAZA,10001,40.75,-73.991
9490,Manhattan,247,COLUMBUS AVENUE,10023,40.777,-73.979
9491,Manhattan,5355,5 AVENUE,0,0.0,0.0
9492,Manhattan,27,WEST   24 STREET,10010,40.743,-73.99
9493,Manhattan,196,STANTON STREET,10002,40.72,-73.983
9494,Manhattan,58,WEST   38 STREET,10018,40.752,-73.985
9495,Manhattan,22,EAST   13 STREET,10003,40.735,-73.993
9496,Manhattan,1065,AVENUE OF THE AMERICAS,10018,40.754,-73.985
9497,Manhattan,1759,LEXINGTON AVENUE,10029,40.794,-73.945
9498,Manhattan,352,WEST   39 STREET,10018,40.756,-73.993
9499,Manhattan,2,PARK AVENUE,10016,40.746,-73.982
9500,Manhattan,44,TRINITY PLACE,10006,40.707,-74.013
9501,Manhattan,293,EAST   10 STREET,10009,40.728,-73.982
9502,Manhattan,320,EAST   86 STREET,10028,40.778,-73.951
9503,Manhattan,45,EAST   51 STREET,10022,40.758,-73.975
9504,Manhattan,4117,BROADWAY,10033,40.845,-73.939
9505,Manhattan,85,BAXTER STREET,10013,40.717,-74.0
9506,Manhattan,140,WEST   32 STREET,10001,40.749,-73.99
9507,Manhattan,201,8 AVENUE,10011,40.744,-74.0
9508,Manhattan,4247,BROADWAY,10033,40.85,-73.936
9509,Manhattan,2665,BROADWAY,10025,40.798,-73.969
9510,Manhattan,110,RIVINGTON STREET,10002,40.72,-73.988
9511,Manhattan,38,WEST   56 STREET,10019,40.763,-73.976
9512,Manhattan,466,HUDSON STREET,10014,40.732,-74.007
9513,Manhattan,26,WEST   33 STREET,10001,40.748,-73.986
9514,Manhattan,172,WAVERLY PLACE,10014,40.734,-74.001
9515,Manhattan,1134,BROADWAY,10010,40.744,-73.989
9516,Manhattan,58,EAST    8 STREET,10003,40.731,-73.993
9517,Manhattan,1326,SAINT NICHOLAS AVENUE,10033,40.846,-73.936
9518,Manhattan,251,WEST   85 STREET,10024,40.788,-73.978
9519,Manhattan,1407,BROADWAY LOBBY,10018,40.753,-73.987
9520,Manhattan,34,COOPER SQUARE,10003,40.728,-73.991
9521,Manhattan,48,WEST   46 STREET,10036,40.757,-73.981
9522,Manhattan,299,MADISON AVENUE,10017,40.752,-73.979
9523,Manhattan,502,6 AVENUE,10011,40.736,-73.997
9524,Manhattan,1306,1 AVENUE,10021,40.767,-73.957
9525,Manhattan,890,AMSTERDAM AVENUE,10025,40.799,-73.967
9526,Manhattan,475,COLUMBUS AVENUE,10024,40.784,-73.974
9527,Manhattan,1693,AMSTERDAM AVENUE,10031,40.824,-73.948
9528,Manhattan,156,WEST   29 STREET,10001,40.747,-73.992
9529,Manhattan,2317,1 AVENUE,10035,40.798,-73.934
9530,Manhattan,1495,SAINT NICHOLAS AVENUE,10033,40.852,-73.932
9531,Manhattan,164,MOTT STREET,10013,40.72,-73.996
9532,Manhattan,4181,BROADWAY,10033,40.848,-73.938
9533,Manhattan,298,BLEECKER STREET,10014,40.733,-74.004
9534,Manhattan,33,PELL STREET,10013,40.715,-73.998
9535,Manhattan,1346,AMSTERDAM AVENUE,10027,40.814,-73.956
9536,Manhattan,760,8 AVENUE,10036,40.76,-73.988
9537,Manhattan,391,2 AVENUE,10010,40.738,-73.981
9538,Manhattan,574,6 AVENUE,10011,40.739,-73.996
9539,Manhattan,2030,THIRD AVENUE,10029,40.795,-73.942
9540,Manhattan,151,EAST   43 STREET,10017,40.752,-73.975
9541,Manhattan,321,BROADWAY,10007,40.716,-74.005
9542,Manhattan,402,WEST   43 STREET,10036,40.759,-73.993
9543,Manhattan,127,WEST   56 STREET,10019,40.764,-73.979
9544,Manhattan,132,WEST   31 STREET,10001,40.748,-73.99
9545,Manhattan,455,MAIN STREET,10044,40.759,-73.952
9546,Manhattan,3486,BROADWAY,10031,40.825,-73.952
9547,Manhattan,455,WEST   34 STREET,10001,40.754,-73.999
9548,Manhattan,431,7 AVENUE,10001,40.751,-73.991
9549,Manhattan,240,EAST   54 STREET,10022,40.758,-73.968
9550,Manhattan,32,BROADWAY,10004,40.706,-74.013
9551,Manhattan,251,EAST   45 STREET,10017,40.752,-73.972
9552,Manhattan,180,SPRING STREET,10012,40.725,-74.003
9553,Manhattan,1211,6 AVENUE,10036,40.758,-73.982
9554,Manhattan,25,CLINTON STREET,10002,40.721,-73.984
9555,Manhattan,175,SECOND AVENUE,10003,40.73,-73.986
9556,Manhattan,170,EAST  110 STREET,10029,40.794,-73.943
9557,Manhattan,647,E 11TH ST,10009,40.727,-73.978
9558,Manhattan,1571,LEXINGTON AVENUE,10029,40.789,-73.949
9559,Manhattan,306,WEST   44 STREET,10036,40.759,-73.989
9560,Manhattan,92,EAST BROADWAY,10002,40.714,-73.994
9561,Manhattan,239,PARK AVENUE SOUTH,10003,40.738,-73.988
9562,Manhattan,822,AVENUE OF THE AMERICAS,10001,40.746,-73.99
9563,Manhattan,103,ESSEX STREET,10002,40.719,-73.988
9564,Manhattan,2116,ADAM CLAYTON POWELL BOULEVARD,0,0.0,0.0
9565,Manhattan,100,10 AVENUE,10011,40.744,-74.007
9566,Manhattan,665,9 AVENUE,10036,40.761,-73.991
9567,Manhattan,2234,1 AVENUE,10029,40.795,-73.936
9568,Manhattan,197,EAST   76 STREET,10021,40.772,-73.959
9569,Manhattan,247,8 AVENUE,10011,40.745,-73.999
9570,Manhattan,21,WAVERLY PLACE,10003,40.73,-73.995
9571,Manhattan,711,LEXINGTON AVENUE,10022,40.761,-73.969
9572,Manhattan,1643,2 AVENUE,10028,40.777,-73.952
9573,Manhattan,167,ORCHARD STREET,10002,40.721,-73.989
9574,Manhattan,124,WEST   43 STREET,10036,40.756,-73.984
9575,Manhattan,222,THOMPSON STREET,10012,40.729,-73.999
9576,Manhattan,15,EAST   31 STREET,10016,40.746,-73.985
9577,Manhattan,2192,AMSTERDAM AVENUE,10032,40.84,-73.937
9578,Manhattan,583,3 AVENUE,10016,40.748,-73.976
9579,Manhattan,10,PELL STREET,10013,40.715,-73.998
9580,Manhattan,1307,3 AVENUE,10021,40.772,-73.959
9581,Manhattan,1453,3 AVENUE,10028,40.776,-73.956
9582,Manhattan,358,EAST  112 STREET,10029,40.794,-73.938
9583,Manhattan,144,WEST   37 STREET,10018,40.752,-73.988
9584,Manhattan,13,ST MARKS PLACE,10003,40.729,-73.989
9585,Manhattan,184,3 AVENUE,10003,40.735,-73.986
9586,Manhattan,521,EAST   68 STREET,10065,40.764,-73.955
9587,Manhattan,10,MORTON STREET,10014,40.731,-74.004
9588,Manhattan,6,EAST   36 STREET,10016,40.75,-73.983
9589,Manhattan,1129,AMSTERDAM AVENUE,10025,40.806,-73.961
9590,Manhattan,472,COLUMBUS AVENUE,10024,40.784,-73.974
9591,Manhattan,246,EAST   14 STREET,10003,40.733,-73.986
9592,Manhattan,33,UNIVERSITY PLACE,10003,40.732,-73.994
9593,Manhattan,325,5 AVENUE,10016,40.747,-73.985
9594,Manhattan,232,EAST    9 STREET,10003,40.73,-73.988
9595,Manhattan,601,WEST  172 STREET,10032,40.844,-73.938
9596,Manhattan,321,WEST   42 STREET,10036,40.758,-73.991
9597,Manhattan,101,ST MARKS PLACE,10009,40.727,-73.985
9598,Manhattan,213,MADISON STREET,10002,40.713,-73.989
9599,Manhattan,655,MADISON AVE,10022,40.764,-73.971
9600,Manhattan,171,1 AVENUE,10003,40.729,-73.984
9601,Manhattan,99,LEXINGTON AVENUE,10016,40.742,-73.983
9602,Manhattan,335,BOWERY,10003,40.726,-73.992
9603,Manhattan,43,WEST   27 STREET,10001,40.745,-73.99
9604,Manhattan,28,WEST   48 STREET,10036,40.758,-73.98
9605,Manhattan,225,WEST STREET,10013,40.72,-74.012
9606,Manhattan,60,WASHINGTON SQUARE SOUTH,10012,40.73,-73.998
9607,Manhattan,52,EAST    8 STREET,10003,40.731,-73.994
9608,Manhattan,466,LEXINGTON AVENUE,10017,40.754,-73.974
9609,Manhattan,38,PARK ROW,10038,40.712,-74.007
9610,Manhattan,672,8 AVENUE,10036,40.758,-73.989
9611,Manhattan,17,WEST   45 STREET,10036,40.756,-73.98
9612,Manhattan,1125,1 AVENUE,10065,40.761,-73.961
9613,Manhattan,66,BAYARD STREET,10013,40.716,-73.998
9614,Manhattan,7,TIMES SQUARE,10036,40.756,-73.987
9615,Manhattan,117,EAST   60 STREET,10022,40.763,-73.969
9616,Manhattan,63,COOPER SQUARE,10003,40.729,-73.99
9617,Manhattan,845,UNITED NATIONS PLAZA,10017,40.752,-73.968
9618,Manhattan,172,THOMPSON STREET,10012,40.728,-74.0
9619,Manhattan,165,EAST   33 STREET,10016,40.745,-73.979
9620,Manhattan,14,STUYVESANT STREET,10003,40.73,-73.989
9621,Manhattan,953,2 AVENUE,10022,40.755,-73.968
9622,Manhattan,15,STONE STREET,10004,40.704,-74.012
9623,Manhattan,953,AMSTERDAM AVENUE,10025,40.801,-73.965
9624,Manhattan,93,1 AVENUE,10003,40.726,-73.986
9625,Manhattan,496,6 AVENUE,10011,40.736,-73.998
9626,Manhattan,705,9 AVENUE,10019,40.762,-73.99
9627,Manhattan,493,9 AVENUE,10018,40.756,-73.995
9628,Manhattan,336,THIRD AVENUE,10010,40.74,-73.982
9629,Manhattan,2740,BROADWAY,10025,40.801,-73.968
9630,Manhattan,72,BAYARD STREET,10013,40.716,-73.998
9631,Manhattan,61,COLUMBUS AVENUE,10023,40.771,-73.983
9632,Manhattan,1675,LEXINGTON AVENUE,10029,40.792,-73.947
9633,Manhattan,787,7 AVENUE,10019,40.762,-73.983
9634,Manhattan,181,2 AVENUE,10003,40.731,-73.986
9635,Manhattan,714,2 AVENUE,10016,40.748,-73.974
9636,Manhattan,117,WEST   46 STREET,10036,40.758,-73.983
9637,Manhattan,146,ESSEX STREET,10002,40.72,-73.987
9638,Manhattan,351,BROOME STREET,10013,40.72,-73.995
9639,Manhattan,70-74,BOWERY,10013,40.717,-73.996
9640,Manhattan,401,EAST   50 STREET,10022,40.754,-73.966
9641,Manhattan,555,8 AVENUE,10018,40.754,-73.992
9642,Manhattan,205,10 AVENUE,10011,40.747,-74.005
9643,Manhattan,12,WEST   45 STREET,10036,40.756,-73.98
9644,Manhattan,157,LAFAYETTE STREET,10013,40.72,-73.999
9645,Manhattan,18,WEST   25 STREET,10010,40.743,-73.99
9646,Manhattan,220,CANAL STREET,10013,40.717,-73.999
9647,Manhattan,225,LIBERTY STREET,10280,40.712,-74.016
9648,Manhattan,1584,1 AVENUE,10028,40.775,-73.951
9649,Manhattan,113,EAST   14 STREET,10003,40.734,-73.989
9650,Manhattan,20,CHRISTOPHER STREET,10014,40.734,-74.001
9651,Manhattan,14751,CHAMBERS STREET,0,0.0,0.0
9652,Manhattan,30,3 AVENUE,10003,40.73,-73.989
9653,Manhattan,851,8 AVENUE,10019,40.763,-73.986
9654,Manhattan,1,WORLD FINANCIAL CENTER,10281,40.711,-74.015
9655,Manhattan,81,EAST    7 STREET,10003,40.727,-73.986
9656,Manhattan,59,WEST   30 STREET,10001,40.747,-73.989
9657,Manhattan,227229,WEST 145 STREET,0,0.0,0.0
9658,Manhattan,77,PEARL STREET,10004,40.704,-74.01
9659,Manhattan,374,8 AVENUE,10001,40.749,-73.996
9660,Manhattan,19,GREENWICH AVENUE,10014,40.735,-74.0
9661,Manhattan,243,EAST   58 STREET,10022,40.76,-73.966
9662,Manhattan,473,COLUMBUS AVENUE,10024,40.784,-73.974
9663,Manhattan,946948,1ST AVE,0,0.0,0.0
9664,Manhattan,24,WEST   56 STREET,10019,40.763,-73.975
9665,Manhattan,1215,AMSTERDAM AVENUE,10027,40.809,-73.959
9666,Manhattan,890,BROADWAY,10003,40.739,-73.99
9667,Manhattan,274,MADISON AVENUE,10016,40.751,-73.98
9668,Manhattan,584,WEST  207 STREET,10034,40.867,-73.921
9669,Manhattan,2662,BROADWAY,10025,40.798,-73.969
9670,Manhattan,250,WEST   50 STREET,10019,40.762,-73.985
9671,Manhattan,316,EAST   84 STREET,10028,40.776,-73.952
9672,Manhattan,213,FRONT STREET,10038,40.707,-74.003
9673,Manhattan,48991,3 AVENUE,0,0.0,0.0
9674,Manhattan,1404,3 AVENUE,10075,40.775,-73.957
9675,Manhattan,30,ROCKEFLLER PLAZA,0,0.0,0.0
9676,Manhattan,188,AVENUE A,10009,40.729,-73.981
9677,Manhattan,320,LEXINGTON AVENUE,10016,40.749,-73.978
9678,Manhattan,95,DELANCEY STREET,10002,40.719,-73.989
9679,Manhattan,81,LEXINGTON AVENUE,10016,40.742,-73.983
9680,Manhattan,59,CHELSEA PIERS,10011,40.748,-74.008
9681,Manhattan,757,6 AVENUE,10010,40.744,-73.992
9682,Manhattan,1329,SAINT NICHOLAS AVENUE,10033,40.846,-73.936
9683,Manhattan,368,AMSTERDAM AVENUE,10024,40.782,-73.979
9684,Manhattan,19,SAINT MARKS PLACE,10003,40.729,-73.989
9685,Manhattan,501,WEST   30 STREET,10001,40.752,-74.001
9686,Manhattan,600,11 AVENUE,10036,40.762,-73.997
9687,Manhattan,214,WEST   43 STREET,10036,40.757,-73.987
9688,Manhattan,60,CHELSEA PIERS,10011,40.748,-74.008
9689,Manhattan,0,INSIDE CENTRAL PARK,10000,40.782,-73.965
9690,Manhattan,2730,FREDRICK DOUGLAS BOULEVARD,10039,40.823,-73.942
9691,Manhattan,316,EAST   86 STREET,10028,40.778,-73.951
9692,Manhattan,125,WEST   44 STREET,10036,40.756,-73.984
9693,Manhattan,161,PRINCE STREET,10012,40.726,-74.001
9694,Manhattan,260,WEST   23 STREET,10011,40.745,-73.997
9695,Manhattan,1567,LEXINGTON AVENUE,10029,40.789,-73.949
9696,Manhattan,484,3 AVENUE,10016,40.745,-73.979
9697,Manhattan,76,MADISON AVENUE,10016,40.744,-73.986
9698,Manhattan,340,LAFAYETTE STREET,10012,40.726,-73.995
9699,Manhattan,939,8 AVENUE,10019,40.766,-73.984
9700,Manhattan,900,1 AVENUE,10022,40.754,-73.966
9701,Manhattan,60,WEST   23 STREET,10010,40.742,-73.991
9702,Manhattan,47,8TH AVE,10014,40.739,-74.004
9703,Manhattan,1325,2 AVENUE,10021,40.767,-73.959
9704,Manhattan,825,8 AVENUE,10019,40.762,-73.986
9705,Manhattan,1361,LEXINGTON AVENUE,10128,40.782,-73.954
9706,Manhattan,106,BAYARD STREET,10013,40.716,-74.0
9707,Manhattan,127,FULTON STREET,10038,40.71,-74.007
9708,Manhattan,174,ELIZABETH STREET,10012,40.721,-73.995
9709,Manhattan,2238,7 AVENUE,10027,40.813,-73.945
9710,Manhattan,217,DYCKMAN STREET,10040,40.865,-73.927
9711,Manhattan,615,HUDSON STREET,10014,40.738,-74.006
9712,Manhattan,301,SOUTH END AVENUE,10280,40.71,-74.016
9713,Manhattan,52A,SHERMAN AVENUE,10040,40.863,-73.927
9714,Manhattan,174,7 AVENUE,10011,40.742,-73.997
9715,Manhattan,52,PRINCE STREET,10012,40.723,-73.996
9716,Manhattan,593,1 AVENUE,10016,40.744,-73.974
9717,Manhattan,306,EAST    6 STREET,10003,40.727,-73.988
9718,Manhattan,49,WEST   20 STREET,10011,40.74,-73.993
9719,Manhattan,728,8 AVENUE,10036,40.759,-73.988
